0,1,2,3,4,5,6,7,8,9
80.0,10.0,10.0,92.3555,107.12914079787184,877.6741174902376,450.0,6.0,750.0,16.0
80.0,10.0,10.0,92.3555,105.0,880.6327548300163,480.0,6.0,750.0,16.0
80.0,10.0,10.0,92.3555,105.0,877.4570771294708,480.0,6.0,750.0,16.0
80.0,10.0,10.0,92.3555,105.0,876.2527429876249,480.0,6.0,750.0,16.0
80.0,10.0,10.0,92.3555,105.0,885.1904619869607,480.0,6.0,750.0,13.465806043026593
90.0,6.179357268347821,10.0,92.73100000000001,101.0,879.1969701291932,600.0,10.0,808.1802091430529,10.530481870486916
88.0,8.097133602331152,10.0,91.55714,101.0,879.7100513355467,600.0,10.0,808.3902487553012,10.608740593259801
86.0,8.050879565547099,10.0,90.38328,101.0,885.1368062577991,600.0,10.0,808.6434463811005,10.27063442814372
84.0,9.231418434962311,10.0,89.20942,101.0,878.3955210594927,600.0,10.0,821.3498251517939,10.21405994773152
88.0,5.229826558311826,10.0,91.55714,101.0,878.7466266601608,720.0,10.0,824.1655830854445,10.013641733804377
86.0,5.565922402493035,10.0,90.38328,101.0,870.2124859539682,720.0,10.0,821.9125679418619,9.859490742256117
94.0,4.0,2.0,92.5616,101.0,859.863223624188,680.0,10.0,789.4847240001793,11.211599855641083
94.0,4.0,2.0,92.5616,101.0,862.625008393506,700.0,10.0,788.3437795264705,11.412050692581735
94.0,4.0,2.0,92.5616,101.0,860.4925179308898,730.0,10.0,787.3353094714943,11.260878604964265
94.0,4.0,2.0,92.5616,101.0,857.3003159918999,750.0,10.0,784.9600766387507,11.522075882650633
94.0,4.0,2.0,92.5616,101.0,854.9305972257274,780.0,10.0,783.291497942904,11.399938392204216
94.0,4.0,2.0,92.5616,101.0,862.5544530299994,680.0,10.0,776.8925305371886,11.770036178975177
94.0,4.0,2.0,92.5616,101.0,859.7291418126782,700.0,10.0,780.315811022123,11.930518801144288
94.0,4.0,2.0,92.5616,101.0,851.2855844425893,730.0,10.0,779.6616371912941,11.760511100734847
94.0,4.0,2.0,92.5616,101.0,862.1900575014105,750.0,10.0,781.9022316363714,11.835583802042501
94.0,4.0,2.0,92.5616,101.0,856.7519348628267,780.0,10.0,785.4984103069255,11.012595084736668
100.0,0.0,0.0,92.708,101.0,852.3965420680044,650.0,10.0,759.5802597846512,16.121691120024494
100.0,0.0,0.0,92.708,101.0,853.4474708659851,680.0,10.0,769.4365436168207,14.001199943869256
100.0,0.0,0.0,92.708,101.0,856.3516508896155,700.0,10.0,769.1258874610858,13.918804134188065
100.0,0.0,0.0,92.708,101.0,859.3403897239148,730.0,10.0,768.3206443655349,14.290865544676588
100.0,0.0,0.0,92.708,101.0,850.1011127865618,750.0,10.0,769.6646356410025,14.04101038136472
100.0,0.0,0.0,92.708,101.0,858.517898345698,770.0,10.0,769.7414718515934,13.44171388697378
100.0,0.0,0.0,92.708,101.0,852.9074374177995,800.0,10.0,771.836063849909,13.410784302944712
100.0,0.0,0.0,92.708,101.0,858.2835340959598,650.0,10.0,753.0463071689627,16.372066721087222
100.0,0.0,0.0,92.708,101.0,853.5646647058916,680.0,10.0,759.0110374187097,15.80189026959209
100.0,0.0,0.0,92.708,101.0,851.4656484556018,700.0,10.0,764.7262868305666,14.807978245640962
100.0,0.0,0.0,92.708,101.0,855.8476396219521,730.0,10.0,763.760302857713,14.432781074073247
100.0,0.0,0.0,92.708,101.0,856.9702942108063,750.0,10.0,774.879789531464,13.175149777864592
100.0,0.0,0.0,92.708,101.0,855.8759495504544,770.0,10.0,774.8688507655954,12.698790463654065
100.0,0.0,0.0,92.708,101.0,858.2042230632669,800.0,10.0,777.7351808226431,12.557879258333257
100.0,0.0,0.0,92.708,101.0,849.9372136551848,650.0,10.0,756.6012014769113,16.612499373236687
100.0,0.0,0.0,92.708,101.0,861.8190515872833,680.0,10.0,755.9709345919081,16.225669642868226
100.0,0.0,0.0,92.708,101.0,849.8790184061867,700.0,10.0,762.1026067540158,15.050014588679144
100.0,0.0,0.0,92.708,101.0,853.6899657538904,730.0,10.0,767.4422032792712,14.156571230060056
100.0,0.0,0.0,92.708,101.0,857.7587372693588,750.0,10.0,772.933162711312,13.283221644411983
100.0,0.0,0.0,92.708,101.0,853.4571694105506,770.0,10.0,773.1975618758337,12.974013767806024
100.0,0.0,0.0,92.708,101.0,859.392129711542,800.0,10.0,774.3344343338796,13.145308984898847
100.0,0.0,0.0,92.708,101.0,851.8027615897638,650.0,10.0,755.1301207480741,16.716709568864264
100.0,0.0,0.0,92.708,101.0,854.5388906800882,680.0,10.0,759.4495755929936,15.73251903986082
100.0,0.0,0.0,92.708,101.0,851.7113411607379,700.0,10.0,766.4459651741322,14.507049037697511
100.0,0.0,0.0,92.708,101.0,859.7241014371892,730.0,10.0,768.576607023056,13.747187290991025
100.0,0.0,0.0,92.708,101.0,854.092566782168,750.0,10.0,765.5103508037273,14.519279711758829
100.0,0.0,0.0,92.708,101.0,851.7958058196774,770.0,10.0,774.9056257029247,13.078145259199314
100.0,0.0,0.0,92.708,101.0,858.5034111941354,800.0,10.0,776.5431033334405,12.785797414340214
100.0,0.0,0.0,92.708,101.0,852.9429923489419,650.0,10.0,756.0939357784498,16.748760279243182
100.0,0.0,0.0,92.708,101.0,855.0130530058397,680.0,10.0,756.3172429045601,16.04738257353789
100.0,0.0,0.0,92.708,101.0,852.8834661835273,700.0,10.0,764.0320581711122,15.021648432429949
100.0,0.0,0.0,92.708,101.0,852.2764880796801,730.0,10.0,762.2697562396837,15.067256787260431
100.0,0.0,0.0,92.708,101.0,854.6890095140297,750.0,10.0,762.5942012528935,14.9106034087796
100.0,0.0,0.0,92.708,101.0,855.2166719562474,770.0,10.0,769.7059297146782,13.721946560004628
100.0,0.0,0.0,92.708,101.0,851.6749864054477,800.0,10.0,773.7417234453239,12.910390759120094
80.0,10.0,10.0,92.36,102.0,884.9509347709351,480.0,3.0,800.0,12.0
90.0,5.0,5.0,92.53,102.0,875.8212885403426,480.0,3.0,750.0,12.0
90.0,4.0,5.0,91.98,102.0,874.2522742599043,480.0,3.0,800.0,12.0
90.0,3.5,5.0,91.71,102.0,883.8527538578768,480.0,3.0,750.0,12.0
90.0,3.0,5.0,91.43,102.0,872.418585004211,480.0,3.0,800.0,12.0
90.0,5.0,4.0,91.94,102.0,868.4359663585523,480.0,3.0,750.0,12.0
80.0,10.0,10.0,92.36,105.0,878.498926455552,650.0,5.0,800.0,10.0
80.0,10.0,10.0,92.36,105.0,880.5141921352163,650.0,5.0,800.0,10.0
80.0,10.0,10.0,92.36,105.0,880.3994166470801,650.0,5.0,800.0,10.0
80.0,10.0,10.0,92.36,105.0,880.9932297910777,650.0,5.0,800.0,10.0
80.0,10.0,10.0,92.36,105.0,878.4097479273148,650.0,5.0,800.0,10.0
80.0,10.0,10.0,92.36,105.0,880.5148302126457,650.0,5.0,800.0,10.0
80.0,10.0,10.0,92.36,105.0,878.6873587102617,650.0,5.0,800.0,10.0
80.0,10.0,10.0,92.36,105.0,882.2661764556723,650.0,5.0,800.0,10.0
83.0,7.0,10.0,92.46,105.0,867.1801669355053,800.0,15.0,819.1426423477068,9.285703023273957
83.0,7.0,10.0,92.46,105.0,879.3341545509481,800.0,15.0,829.8328971909708,9.711146671985029
83.0,7.0,10.0,92.46,105.0,874.0072726870558,800.0,15.0,823.3465205011122,9.576476936852943
83.0,7.0,10.0,92.46,105.0,874.37866114446,800.0,15.0,829.258235712618,9.877821138260618
83.0,7.0,10.0,92.46,105.0,880.2468305757379,800.0,15.0,829.1134213080803,10.047714395699742
83.0,7.0,10.0,92.46,105.0,877.433021945803,800.0,15.0,829.7816727724643,9.726710050840763
90.0,5.0,5.0,92.53,105.0,867.4745961444493,484.49849461966863,2.781926616353552,712.3704769535625,12.806883911859545
90.0,5.0,5.0,92.53,105.0,864.8932281212062,500.0,10.0,730.0,15.0
90.0,5.0,5.0,92.53,105.0,873.1158107828895,500.0,10.0,750.0,15.0
90.0,5.0,5.0,92.53,105.0,872.4094704477145,500.0,10.0,770.0,15.0
90.0,5.0,5.0,92.53,105.0,865.4468622430925,500.0,10.0,730.0,15.0
90.0,5.0,5.0,92.53,105.0,864.0037991930992,500.0,10.0,730.0,15.0
90.0,5.0,5.0,92.53,105.0,865.493153452967,500.0,10.0,730.0,15.0
90.0,0.0,10.0,79264.59366740707,1.01,842.1852395171412,500.0,5.0,730.0,10.0
90.0,0.0,10.0,15779.799002071057,1.01,839.2134038295981,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-26766.936855571894,1.01,845.591455421669,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-62433.199806327284,1.01,846.4241769351328,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-31452.533830195724,1.01,840.2675607822753,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-19487.104104825677,1.01,841.5133359943292,500.0,5.0,730.0,10.0
90.0,0.0,10.0,25409.986905693633,1.01,839.0309478383658,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-69953.22109299572,1.01,837.2941310433611,500.0,5.0,730.0,10.0
90.0,0.0,10.0,31914.48082218127,1.01,837.1277221332224,500.0,5.0,730.0,10.0
90.0,0.0,10.0,23383.42887609513,1.01,839.7308770500321,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-102121.96634904137,1.01,843.8464523671703,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-2284.3860742616816,1.01,841.3439312584339,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-23655.360288204072,1.01,838.7703377854027,500.0,5.0,730.0,10.0
90.0,5.0,5.0,-22786.15654511264,1.01,841.6495719496759,500.0,5.0,730.0,10.0
90.0,7.0,3.0,-25037.500641776307,1.01,841.4344210739017,500.0,5.0,730.0,10.0
90.0,10.0,0.0,-16863.02147776613,1.01,841.0163107697298,500.0,5.0,730.0,10.0
90.0,0.0,10.0,31651.38826545692,1.01,840.8940865989964,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-12098.140010738689,1.01,846.0568436312736,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-106562.73964946695,1.01,839.3462218404911,500.0,5.0,730.0,10.0
90.0,0.0,10.0,61332.58172023327,1.01,843.1503976913962,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-126663.54423243036,1.01,840.2310362640953,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-54855.75451160219,1.01,847.7994683996028,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-485.13002550427336,1.01,844.8304825685767,500.0,5.0,750.0,10.0
90.0,0.0,10.0,-33504.25191815852,1.01,854.5635716672999,500.0,5.0,770.0,10.0
90.0,0.0,10.0,-548.8615031604131,1.01,851.6851363158478,500.0,5.0,790.0,10.0
90.0,0.0,10.0,-19816.517287599967,1.01,861.4273662207603,500.0,5.0,850.0,10.0
90.0,0.0,10.0,-3818.121055477328,1.01,842.8675801750003,500.0,5.0,730.0,10.0
90.0,0.0,10.0,-21278.315574049633,1.01,841.9560400066225,500.0,5.0,750.0,10.0
90.0,0.0,10.0,-25090.220440368317,1.01,846.6060711157902,500.0,5.0,770.0,10.0
90.0,0.0,10.0,-46793.58901545956,1.01,861.8935964181067,500.0,5.0,790.0,10.0
90.0,0.0,10.0,-11554.74136176871,1.01,866.7320564513934,500.0,5.0,850.0,10.0
84.0,6.0,10.0,-16776.66372186292,1.05,846.1718603378148,500.0,5.0,760.0,15.0
84.0,6.0,10.0,-26704.598503506364,1.05,842.082865699933,500.0,5.0,760.0,15.0
84.0,6.0,10.0,-22001.578951205942,1.05,846.4463506231241,500.0,5.0,760.0,15.0
84.0,6.0,10.0,-47592.42137509337,1.05,844.049583199852,500.0,5.0,760.0,15.0
94.0,0.0,6.0,-8212.156444794906,1.03,843.0663342940071,500.0,3.0,680.0,12.0
94.0,0.0,6.0,-54169.54793965246,1.03,841.2736508485655,500.0,3.0,680.0,12.0
95.0,0.0,5.0,-26672.081803980807,1.02,843.293902719686,450.0,4.0,740.0,12.0
95.0,0.0,5.0,-60624.883010619924,1.02,841.8887025288244,450.0,4.0,740.0,12.0
95.0,0.0,5.0,11455.044219075005,1.02,846.2492835260516,450.0,4.0,740.0,12.0
95.0,0.0,5.0,-27040.46459901688,1.02,841.2454703861592,450.0,4.0,740.0,12.0
85.0,5.0,10.0,9678327.998838294,105.6076625134478,1256.1571375317274,-8.751312828811592,488.0181561581321,760.0,6.0
85.0,5.0,10.0,10241443.778066913,105.57355947174959,1250.4180387533258,3.7453224361224784,464.27199609104485,760.0,6.0
85.0,5.0,10.0,5843355.098040886,105.30513760163694,1149.849205016,29.769355211127053,358.07768262462264,760.0,6.0
85.0,5.0,10.0,8447489.04123528,105.28964181900622,1199.461184686291,9.877508862357443,437.6937823798872,760.0,6.0
85.0,5.0,10.0,6306213.497931138,105.6536464564674,1178.9047562166752,30.053082279336532,392.17254103748496,760.0,6.0
85.0,5.0,10.0,11982679.345088234,105.2392017545778,1303.0069050471755,-8.717762053870047,512.4649286757375,760.0,6.0
100.0,0.0,0.0,-30157.70990904959,-0.5641573978681151,840.743942584064,500.0,12.0,700.0,6.0
100.0,0.0,0.0,-37497.9431880232,1.01,841.4258271778508,500.0,12.0,700.0,6.0
100.0,0.0,0.0,-53599.408042243034,1.01,840.9359354592499,500.0,12.0,700.0,6.0
100.0,0.0,0.0,22215.02578329353,1.01,841.8550839702107,500.0,12.0,700.0,6.0
100.0,0.0,0.0,2916.924801873625,1.01,840.1939496347368,500.0,12.0,700.0,6.0
50.0,20.0,30.0,-23581.65592155169,1.05,946.4868175215387,708.6564591112946,14.09270563400229,900.0,12.0
50.0,20.0,30.0,17506.991880956048,1.05,929.765730915228,705.3532522153031,18.473555267851363,900.0,12.0
80.0,10.0,10.0,-95223.73910555194,1.05,863.5175507949119,450.0,5.0,800.0,15.0
80.0,10.0,10.0,-63975.26427888911,1.05,854.4770478274628,450.0,5.0,800.0,15.0
80.0,10.0,10.0,28732.175078864995,1.05,849.3067288843671,450.0,5.0,800.0,15.0
80.0,20.0,0.0,-14702.984668717778,1.1,839.2261686470029,550.0,5.0,780.0,15.0
80.0,20.0,0.0,-25776.940223844435,1.1,839.8996714708647,550.0,5.0,780.0,15.0
80.0,20.0,0.0,-41236.020856729214,1.1,839.8469505276769,550.0,5.0,780.0,15.0
80.0,20.0,0.0,-29597.17314068665,1.1,838.4587847008831,550.0,5.0,780.0,15.0
80.0,20.0,0.0,-18451.369110778585,1.1,839.912657223829,550.0,5.0,780.0,15.0
80.0,20.0,0.0,-1039.137624133611,1.1,839.2077483304918,550.0,5.0,780.0,15.0
100.0,0.0,0.0,44446.70664889769,1.03,842.5008935662744,480.0,10.0,700.0,16.0
100.0,0.0,0.0,-6802.040696464275,1.03,842.0005539465001,480.0,10.0,700.0,16.0
100.0,0.0,0.0,-54527.33011900322,1.03,842.6518603446823,480.0,10.0,700.0,16.0
100.0,0.0,0.0,-22548.23886066893,1.03,843.2012575180757,480.0,10.0,700.0,16.0
100.0,0.0,0.0,-22154.684607079456,1.03,841.1859732047435,480.0,10.0,700.0,16.0
100.0,0.0,0.0,-46097.008072959405,1.03,843.5018717251221,480.0,10.0,700.0,16.0
90.0,5.0,5.0,56497.886508518895,1.01,840.7577531358265,498.70172344285623,0.8371699758852102,750.0,28.0
90.0,5.0,5.0,27162.809799917533,1.01,847.1933778609671,498.6125240408854,1.4012295139709252,750.0,28.0
90.0,5.0,5.0,135179.33361497466,1.01,845.7702480267108,499.9678534923533,-8.116168244318139,750.0,28.0
90.0,5.0,5.0,108304.7396944342,1.01,852.0438814786278,495.76238839589706,-2.8863529857468464,750.0,28.0
90.0,5.0,5.0,120087.09519585512,1.01,844.1196865105197,496.50872299367296,-0.5274848257150779,750.0,28.0
90.0,5.0,5.0,-60034.67345071424,1.01,851.0614900435883,498.96161582103815,-4.2035518061367725,750.0,28.0
90.0,5.0,5.0,-171512.01618625975,1.01,848.1377490663731,493.9683668741285,3.0018465059364985,750.0,28.0
90.0,5.0,5.0,61813.32877027857,1.01,848.8326561383668,496.43569895809486,-1.2568802242629715,750.0,28.0
90.0,5.0,5.0,-95199.83184841844,1.01,844.8159694033271,496.1942226164058,8.042863895256481,750.0,28.0
90.0,5.0,5.0,13126.500044617891,1.01,853.9339546110679,494.16995937076325,-4.235759426463247,750.0,28.0
90.0,5.0,5.0,-137618.36976649566,1.01,851.7105155277827,497.2183036373996,4.040912635859918,750.0,28.0
90.0,5.0,5.0,-182003.0586308693,1.01,848.1708069425376,496.28079851262817,6.454872746327957,750.0,28.0
90.0,5.0,5.0,-138100.9572443247,1.01,852.4365716743349,499.26088238973466,-0.5909217554434534,750.0,28.0
80.0,15.0,5.0,11826.12359302322,1.05,838.2201363358272,550.0,5.0,750.0,12.0
80.0,15.0,5.0,-5428.506556779786,1.05,840.80600248427,550.0,5.0,750.0,12.0
80.0,15.0,5.0,-18628.244767203083,1.05,841.3503614696131,550.0,5.0,750.0,12.0
80.0,15.0,5.0,-29749.486539022706,1.05,839.5578617482829,550.0,5.0,750.0,12.0
100.0,0.0,0.0,-73960.56246215911,-4.865410853759997,840.2648399143401,450.0,3.0,700.0,3.0
100.0,0.0,0.0,-23484.60261604938,-5.262133019749483,840.9942852397894,450.0,3.0,700.0,3.0
80.0,10.0,10.0,28898.754170771866,1.05,858.4994000139832,489.8520207148816,-0.9065574318903488,800.0,16.0
80.0,10.0,10.0,-66181.45912303423,1.05,859.9798454623082,505.08341659118895,4.2277458067739735,800.0,16.0
80.0,10.0,10.0,-3692.399001938291,1.05,858.288850523121,487.349277959878,3.2103272128254687,800.0,16.0
80.0,10.0,10.0,-48701.75957096304,1.05,851.1705005151639,478.76616063058236,2.5639974235378133,800.0,16.0
80.0,10.0,10.0,-27196.91899065848,1.05,850.3314984516867,474.8846178494529,1.2257384753101874,800.0,16.0
80.0,10.0,10.0,25389.291654527682,1.05,855.2673531730145,485.46115935100687,2.397877565595138,800.0,16.0
80.0,10.0,10.0,42594.10015805252,1.0,852.8493377030105,500.0,5.0,800.0,15.0
80.0,10.0,10.0,6804.926171581377,1.0,852.9817033671102,500.0,5.0,800.0,15.0
80.0,10.0,10.0,-12760.676325035107,1.0,853.8317013640187,500.0,5.0,800.0,15.0
80.0,10.0,10.0,-49878.932154558366,1.0,852.749932858505,500.0,5.0,800.0,15.0
92.0,4.0,4.0,92.5684,100.0,869.8440291785187,780.0,10.0,797.2441292202928,8.14777032185291
92.0,4.0,4.0,92.5684,100.0,865.2200115175102,780.0,10.0,796.3498982284482,8.691598862801268
92.0,4.0,4.0,92.5684,100.0,855.4578233315706,780.0,10.0,794.7246599889766,9.970901298765977
92.0,4.0,4.0,92.5684,100.0,857.5688364400145,780.0,10.0,793.695496901908,9.087906695960571
92.0,4.0,4.0,92.5684,100.0,867.2880480435832,780.0,10.0,796.1193700586812,7.2488615382329025
90.0,5.0,5.0,92.53325,105.0,887.0158148285519,450.0,5.0,850.0,12.0
90.0,5.0,5.0,92.53325,105.0,883.013522034634,450.0,5.0,850.0,12.0
90.0,5.0,5.0,92.53325,105.0,888.2075730009768,450.0,5.0,850.0,12.0
90.0,5.0,5.0,92.53325,105.0,890.1298932270273,450.0,5.0,850.0,12.0
92.0,6.0,2.0,92.4885,105.0,864.7521999847675,480.0,5.0,730.0,15.0
92.0,6.0,2.0,92.4885,105.0,864.1433187756229,480.0,5.0,730.0,15.0
92.0,6.0,2.0,92.4885,105.0,863.1292461923738,480.0,5.0,730.0,15.0
92.0,6.0,2.0,92.4885,105.0,862.4614382814658,480.0,5.0,730.0,15.0
90.0,10.0,0.0,92.3335,103.0,855.7925409065732,730.0,12.0,783.6335568162517,11.540757389828961
90.0,10.0,0.0,92.3335,103.0,857.6216836646829,730.0,12.0,787.0555564477742,11.402548850238441
90.0,10.0,0.0,92.3335,103.0,857.4443519726477,730.0,12.0,786.0676348066507,11.388683921356034
90.0,10.0,0.0,92.3335,103.0,856.97054890327,730.0,12.0,784.4245278209323,11.488177013608718
15.0,50.0,15.0,79.1289,116.0,1096.6870138744168,900.0,8.0,939.9557195647427,12.934158399616795
15.0,50.0,15.0,79.1289,116.0,1047.244206619921,900.0,8.0,946.0740831506081,12.671727065158136
15.0,50.0,15.0,79.1289,116.0,1062.1921673068023,900.0,8.0,945.2637128602017,12.980600063567138
15.0,50.0,15.0,79.1289,116.0,1060.3362992291027,900.0,8.0,943.7561771033947,12.895937529151098
80.0,15.0,5.0,92.15775,106.0,869.2334138754338,480.0,5.0,800.0,15.0
80.0,15.0,5.0,92.15775,106.0,869.9999180115608,480.0,5.0,800.0,15.0
80.0,15.0,5.0,92.15775,106.0,869.3692169730173,480.0,5.0,800.0,15.0
80.0,15.0,5.0,92.15775,106.0,871.4830818890363,480.0,5.0,800.0,15.0
80.0,15.0,5.0,92.15775,106.0,869.6146999750633,480.0,5.0,800.0,15.0
80.0,15.0,5.0,92.15775,106.0,873.7930449391423,480.0,5.0,800.0,15.0
80.0,15.0,5.0,92.15775,106.0,870.6790821622144,480.0,5.0,800.0,15.0
80.0,15.0,5.0,92.15775,106.0,871.8607109126746,480.0,5.0,800.0,15.0
80.0,15.0,5.0,92.15775,106.0,871.1334452137577,480.0,5.0,800.0,15.0
80.0,15.0,5.0,92.15775,106.0,867.4275109372963,480.0,5.0,800.0,15.0
92.0,4.0,4.0,92.5684,104.0,865.2475984783605,745.0,15.0,797.9588691874987,6.848367286199082
92.0,4.0,4.0,92.5684,104.0,864.2168085678989,745.0,15.0,796.0882683452347,8.673487503420882
