0,1,2,3,4,5,6,7,8,9,10,11
169.33729470816658,127.84336,73.06182561486995,88.53793999999992,47.39458975120003,180.0,100.8,56.0,30.0,30.0,2.7,4.3
179.34445764128935,141.01883599999994,77.51605322425247,113.02728999999997,64.57765733639995,189.99999999999997,121.6,64.0,30.0,30.0,2.7,4.3
192.8438547461696,163.30355931456884,84.54710560652865,141.86189999999993,76.79573784939996,208.0,153.92,74.0,30.0,30.0,2.7,4.3
194.2171125324676,162.91395722026866,84.8699922847219,142.53543999999988,79.67614748070001,200.0,158.0,79.0,30.0,30.0,2.7,4.3
192.94380604847836,163.02838968870304,84.62802471946199,142.4939799999999,78.77746321350003,206.0,160.68,78.0,30.0,30.0,2.7,4.3
209.53400000000005,194.5471434285715,92.6282282386845,173.72100999999984,84.51815256560002,225.0,186.75,83.0,30.0,30.0,2.7,4.3
210.70580000000004,196.02006742857122,92.92048275077,177.26104499999983,85.35160990050004,225.0,191.25,85.0,30.0,30.0,2.7,4.3
202.60590000000002,183.01015290476192,92.09578824617293,157.9560400000001,80.3035598157,220.0,176.0,80.0,30.0,30.0,2.7,4.3
218.45549999999994,102.81378896000008,36.01814841260002,187.98088499999997,94.27915829490004,226.0,211.31,93.5,30.0,30.0,2.7,4.3
209.77400000000006,195.3401014285714,92.5679955077936,174.60479499999983,84.65591706560002,225.0,187.65,83.4,30.0,30.0,2.7,4.3
220.52669999999995,101.19560896000009,35.00315850810002,190.11396499999995,91.484223362,228.0,212.04,93.0,30.0,30.0,2.7,4.3
190.99600323942155,176.25105177312523,91.98769043190127,145.8275400000001,80.2265595753,210.12687213342218,168.53018590476188,80.06190833333324,30.0,30.0,2.7,4.3
199.00803888888868,166.22947096658896,84.66057771351632,142.24683999999993,77.477502646,214.99999999999997,162.0,75.34883721,30.0,30.0,2.7,4.3
193.12890319855057,163.44480898275066,84.57648133436594,139.28987999999998,74.79293152709997,207.0,142.83,69.0,30.0,30.0,2.7,4.3
224.2625666666666,103.30524264000012,35.93767945930002,190.15126999999995,90.4646888501,232.0,211.12,91.0,30.0,30.0,2.7,4.3
190.99600323942155,176.25105177312523,91.98769043190127,145.8275400000001,80.2265595753,210.12687213342218,168.53018590476188,80.06190833333324,30.0,30.0,2.7,4.3
222.81440952380927,133.72284788000007,59.99780336039993,189.39699999999993,89.00907608489997,232.0,206.0,88.8,30.0,30.0,2.7,4.3
220.6515595238093,137.74215037333337,63.44895346329999,185.89397999999989,87.32783303169998,232.0,202.304,87.2,30.0,30.0,2.7,4.3
178.94912292990475,140.46738599999998,77.47133053078103,114.88032000000014,66.63409336569994,192.5,127.04999999999998,66.0,30.0,30.0,2.7,4.3
216.14539999999988,133.013913,60.54061975139993,189.63899999999995,89.1861643702,228.0,202.92,89.0,30.0,30.0,2.7,4.3
182.1,145.42217143111102,75.64881700950666,175.7265,96.5,192.15183761000006,189.44166366666653,98.46220374625823,30.0,30.0,2.820001181582543,4.423313473624005
176.3,126.9601411233333,70.76517493071584,93.1,52.80771412,187.5228000000003,102.77739400000011,54.03704437750004,30.0,30.0,2.7698362835684334,4.3145842019561185
184.2,154.22886300000005,88.05928799984761,125.8,68.29533116,210.33379849333326,138.11347399999994,65.56712260930003,30.0,30.0,2.8045186250497984,4.356420662011825
182.0,127.0,69.78021978,172.2443150000001,95.86795585869996,189.79466592000009,186.72361200000003,98.68778232705822,30.0,30.0,3.0,4.3
