0,1,2,3,4,5,6,7,8,9,10,11
181.97423575146001,134.33965434248287,72.48703929696757,143.41213054521623,80.17436312817816,180.0,100.8,56.0,30.0,30.0,2.7,4.3
183.68746906848006,138.5998691691327,74.35204189667317,140.59489545486136,74.22487409987103,189.99999999999997,121.6,64.0,30.0,30.0,2.7,4.3
186.73423249274046,147.59734291176684,78.4326283915563,139.35210077817186,70.18858854551733,208.0,153.92,74.0,30.0,30.0,2.7,4.3
184.85590433008426,149.23200516452818,79.98762938041928,139.44340914379652,74.15011311991194,200.0,158.0,79.0,30.0,30.0,2.7,4.3
186.08209346240957,150.06690707840704,80.04613211822438,139.62503844505395,72.62732210050629,206.0,160.68,78.0,30.0,30.0,2.7,4.3
189.37937247985428,159.44264763598372,84.223262731261,141.5019581216515,73.29484365201827,225.0,186.75,83.0,30.0,30.0,2.7,4.3
189.2202448465106,161.31198582162924,85.32886840308436,142.02247723371707,75.06814360784863,225.0,191.25,85.0,30.0,30.0,2.7,4.3
188.65376880033992,155.287326310448,82.12695816629036,140.46565459849214,71.40466032850135,220.0,176.0,80.0,30.0,30.0,2.7,4.3
188.72587763555327,169.68062215303746,90.20440319043459,144.42624973266376,82.74935471542254,226.0,211.31,93.5,30.0,30.0,2.7,4.3
189.34754695318784,159.81651527311138,84.44438386562396,141.60606194406577,73.64950364318477,225.0,187.65,83.4,30.0,30.0,2.7,4.3
189.1307248715104,170.04410944324522,90.27151963989209,144.66364568867598,82.56222013736456,228.0,212.04,93.0,30.0,30.0,2.7,4.3
186.32725086937845,155.8542187723135,83.21860808717591,140.21344761969917,75.05214748606406,209.04757754912893,175.5212529818949,83.96293526712678,30.0,30.0,2.7,4.3
188.02186766691213,150.11821022138864,79.42497129754607,139.4835523121967,69.07937834728807,214.99999999999997,162.0,75.34883721,30.0,30.0,2.7,4.3
186.86144111794096,143.74661451700132,76.21485879169168,138.99853394983657,68.03295147912971,207.0,142.83,69.0,30.0,30.0,2.7,4.3
190.03051199987806,169.68842078058026,89.76711939784127,144.74291901344913,81.01372211255581,232.0,211.12,91.0,30.0,30.0,2.7,4.3
186.32725086937845,155.8542187723135,83.21860808717591,140.21344761969917,75.05214748606406,209.04757754912893,175.5212529818949,83.96293526712678,30.0,30.0,2.7,4.3
190.219320879349,167.43861796448857,88.43871352914547,143.99347079550503,78.68702745781749,232.0,206.0,88.8,30.0,30.0,2.7,4.3
190.35439812924787,165.83385942808482,87.4908466125671,143.4771719135664,77.0560215430401,232.0,202.304,87.2,30.0,30.0,2.7,4.3
184.0955296289207,139.94952701089898,74.9833508255472,140.15070020384775,73.2905381712158,192.5,127.04999999999998,66.0,30.0,30.0,2.7,4.3
189.4586990672252,166.16882308708216,87.98108032233962,143.49775297418637,78.75016278806501,228.0,202.92,89.0,30.0,30.0,2.7,4.3
182.1,158.34784260331017,86.73155980121177,175.7265,96.5,210.23332198787514,175.0355770034387,84.11344387772765,26.666701987783856,25.81209081335551,2.7443174289822183,4.419306407788098
176.3,150.84948457975446,84.08073774537269,93.1,52.80771412,203.86239786712906,173.5715172874148,83.8615009469065,31.029061426540814,33.19349959212032,2.8210322268013552,4.254523543192092
184.2,153.63973598182497,82.86624333035616,125.8,68.29533116,207.61502061714862,174.82722655109166,83.93038460877821,30.08423002231721,31.03456684487872,2.798552938321917,4.329776996265375
182.0,127.0,69.78021978,137.75925306238668,78.24098183930475,213.45671600226382,175.26372264957385,83.81943618399256,30.21522535782962,29.56824803337943,3.0,4.3
204.0,191.0,93.62745098,142.7605436233755,73.455587671198,210.42425918667652,178.6100103277313,83.88366974098318,31.69277509826605,32.48931381097928,3.0,4.3
188.0,151.0,80.31914894,139.45032782869447,76.59288734324895,211.97404189825238,176.27632109882285,83.8612461102562,30.28368447390749,30.288907094470893,3.0,4.3
194.0,175.0,90.20618557,141.13843547468107,74.99483502371694,210.4274778894483,177.14681319952624,83.90847301575526,30.372074762087493,31.012569215326018,3.0,4.3
191.9423497500706,152.64356592785467,79.52927893135796,139.52456029242407,61.01577583347593,233.0,171.7,73.69098712,30.00648752864075,31.49736179363351,2.7,4.3
189.07902247352177,167.17583377342623,88.72402302760935,143.50496703201102,80.10552362034962,228.0,205.9,90.30701754,31.828081500745125,31.45743263487489,2.7,4.3
187.30772930536187,166.5471695924541,88.95184655790871,142.78569136478248,81.76623102438148,219.0,204.7,93.47031963,31.184828274599123,30.92531300416465,2.7,4.3
184.94727407356137,162.3215705515085,87.33070802284715,140.55331367611282,80.05824715109645,204.8,195.6,95.5078125,29.597842304934918,30.010075125483073,2.7,4.3
195.0,163.8,84.0,143.84179308477343,75.69213456943906,209.40907824761447,176.17009962024198,83.91003047349473,29.422765300695026,29.865013892235837,2.8,4.6
193.0,135.0,69.94818653,142.24908895407157,77.15611063620689,212.21062394101844,176.01274649880494,83.79992160731221,30.393111007617275,29.85576882903274,2.8,4.6
194.0,164.9,85.0,142.91419146720554,75.1693255270274,209.55565010633777,176.3807927533347,83.91440579966813,29.77286275346472,30.2509031709048,2.8,4.5
193.0,174.1,90.20725389,143.286627424052,74.84242269304092,208.3655150597507,176.15776710516025,83.96617943834161,29.122747530031,29.982943520539553,2.8,4.5
191.7,176.5,92.07094418,143.29756230394864,74.84257228088201,207.872750348359,175.93714738606494,83.98979753389422,28.735965252417195,29.741040748556166,2.8,4.5
189.3,173.6,91.70628632,142.95466954916466,75.17218037948216,207.76730634593184,175.5735149088701,84.00026133213039,28.374719978687555,29.376275113006713,2.8,4.5
185.9,169.7,91.28563744,142.47916770019467,75.6307019313529,207.59387555515292,175.05446987015415,84.0161281444981,27.85330201369307,28.857254606927327,2.8,4.5
181.75,157.10910997221467,85.40749036763043,128.58,70.74552957,207.56249247690442,175.20368719398405,83.93474749665317,30.22986361495212,30.604349312109704,2.75,4.2
170.0,159.89580536865736,91.58448743532207,140.09,82.40588235,205.66135273367968,174.49677543834065,84.0033924142494,27.388950149706428,27.323207685371802,2.75,4.2
