0,1,2,3,4,5,6,7,8,9
95.0,-0.4041639302405555,4.0,92.12967,101.0,0.8376300063695453,800.0,10.0,0.391744802470502,-0.5612753244903406
95.0,-0.37543263601364135,4.0,92.12967,101.0,0.8349257452561358,800.0,10.0,0.4202318012507111,-0.6979596522871259
95.0,-0.40369251216048607,4.0,92.12967,101.0,0.8369322236633449,800.0,10.0,0.4003308602683489,-0.582893497690531
95.0,-0.4272578660113105,4.0,92.12967,101.0,0.8447850147069361,800.0,10.0,0.3962831017815255,-0.6126524613852237
95.0,-0.44420159503014506,4.0,92.12967,101.0,0.8379414962120378,800.0,10.0,0.3799699463596928,-0.5230271976189299
95.0,-0.4080373944929889,4.0,92.12967,101.0,0.8261781075677719,800.0,10.0,0.4089935075847577,-0.6028575395652624
95.0,-0.4515524889181627,4.0,92.12967,101.0,0.8168357541118314,800.0,10.0,0.37765122350846536,-0.5009351750381591
95.0,-0.40143939958166425,4.0,92.12967,101.0,0.8520210595121849,700.0,10.0,0.4546409242518905,-0.57995314216602
94.0,-0.1561410527686099,4.0,91.54274,101.0,0.863416436661621,700.0,10.0,0.584944514526954,-0.33303409617232177
95.0,2.0,3.0,92.6391,101.0,0.8559420349172122,700.0,10.0,0.4273638731142103,-0.3394947301323478
94.0,2.0,3.0,92.05217,101.0,0.842936645950308,700.0,10.0,0.4135215195395677,-0.4220031568366015
95.0,-0.3118378832584182,4.0,92.12967,101.0,0.8421324346691257,700.0,20.0,0.5279506772252366,-0.3529764491635266
95.0,-0.3130855426070198,4.0,92.12967,101.0,0.8512386355367709,700.0,30.0,0.5380341825875316,-0.4119644277780649
95.0,-0.443586930539915,4.0,92.12967,101.0,0.8372913947015135,700.0,60.0,0.44451309530259797,-0.4522999178413553
95.0,-0.4337746479957356,4.0,92.12967,101.0,0.8365193101197832,700.0,10.0,0.4301712711819111,-0.4477764907174124
95.0,-0.3773407531220637,4.0,92.12967,101.0,0.8469654038215468,700.0,20.0,0.417017031568123,-0.5739329567440343
95.0,-0.41218464183549663,4.0,92.12967,101.0,0.8396280474268696,700.0,30.0,0.4804052086159593,-0.4203772623887387
95.0,-0.4548249459701255,4.0,92.12967,101.0,0.8387420921735266,700.0,60.0,0.4530967734080889,-0.3902878926768123
95.0,-0.4619969800026821,4.0,92.12967,101.0,0.8301175431733983,750.0,10.0,0.4131799203922551,-0.6256236056283357
95.0,-0.4847449271218605,4.0,92.12967,101.0,0.8337983878075937,750.0,10.0,0.3769257454959604,12.0
83.22,5.01,11.77,92.5471225,103.0,0.88020248659034,500.0,6.0,780.0,12.0
82.91,4.99,11.71,92.3188268,103.0,0.9023901200594381,500.0,6.0,780.0,12.0
83.13,4.98,11.73,92.4542442,103.0,0.8830599033328228,500.0,6.0,780.0,-0.5415874728025137
90.0,-0.3826433449950076,10.0,92.731,103.0,0.8872503503739235,730.0,10.0,0.6239428332717099,-0.7580919302796962
89.5,-0.4183638227078697,10.0,92.437535,103.0,0.8765230010877093,730.0,10.0,0.6143534900488037,-0.753249778744216
89.5,-0.3732098855464717,10.0,92.437535,103.0,0.8614483634904566,730.0,10.0,0.6394021534020932,-0.7704217335281046
89.5,-0.4596442715692402,10.0,92.437535,103.0,0.8870583114644924,730.0,10.0,0.7524541403522303,-0.6983876743235381
100.0,-0.6825402234328563,-1.222811643957345,92.707,101.0,0.8280859494966858,650.0,10.0,-0.22429139592430491,0.4514421505190685
99.0,-0.5330583523254271,-0.9282765858074524,92.12007,101.0,0.8314581007634869,770.0,10.0,0.2580764070585622,-0.224524737437632
98.5,-0.5593047887023119,-0.9128563184238742,91.826605,101.0,0.8215868651519451,790.0,10.0,0.26106170617749835,-0.2485917212875604
98.0,-0.5954428160282451,-0.997797720168238,91.53314,101.0,0.8400595933997838,810.0,10.0,0.2323654560961413,-0.18458723864663024
92.0,4.0,4.0,92.5664,103.0,0.8532463887387869,740.0,12.0,0.4625227329291634,-0.4655019551052816
91.5,4.0,3.5,91.97827,103.0,0.8401971371423319,740.0,12.0,0.4540700849500721,6.0
77.6,9.7,9.7,90.605255,105.0,0.8641824481249238,260.0,2.0,750.0,6.0
80.0,10.0,10.0,92.3555,105.0,0.8339181810530514,260.0,2.0,750.0,12.0
80.0,10.0,10.0,92.3555,105.0,0.9000842312784345,500.0,4.0,750.0,12.0
80.0,10.0,10.0,92.3555,105.0,0.8721309295471548,500.0,4.0,750.0,12.0
80.0,10.0,10.0,92.3555,105.0,0.8719862075009196,500.0,4.0,750.0,12.0
80.0,10.0,10.0,92.3555,105.0,0.8539728932782267,500.0,4.0,750.0,12.0
80.0,10.0,10.0,92.3555,105.0,0.8551917471911584,500.0,4.0,750.0,16.0
80.0,10.0,10.0,92.3555,108.0,0.9031512884883732,550.0,5.0,800.0,16.0
80.0,10.0,10.0,92.3555,108.0,0.8732575928353721,550.0,5.0,800.0,16.0
80.0,10.0,10.0,92.3555,108.0,0.877365087736837,550.0,5.0,800.0,16.0
80.0,10.0,10.0,92.3555,108.0,0.91332636325056,550.0,5.0,800.0,12.0
80.0,10.0,10.0,92.3555,0.4048631472923343,0.8692861274287724,550.0,4.0,780.0,12.0
80.0,10.0,10.0,92.3555,-0.04698048312639756,0.8819036679097811,550.0,4.0,780.0,12.0
80.0,10.0,10.0,92.3555,0.3617457207887971,0.9026148678128784,550.0,4.0,780.0,12.0
80.0,10.0,10.0,92.3555,0.3251162752622434,0.8707843332572588,550.0,4.0,780.0,12.0
80.0,10.0,10.0,92.3555,0.6211452501213663,0.8587728695526009,550.0,4.0,780.0,15.0
80.0,10.0,10.0,92.3555,110.0,0.8712545442131546,470.0,6.0,780.0,15.0
80.0,10.0,10.0,92.3555,110.0,0.8839049698571866,470.0,6.0,780.0,15.0
80.0,10.0,10.0,92.3555,110.0,0.8590187535006037,470.0,6.0,780.0,15.0
80.0,10.0,10.0,92.3555,110.0,0.8962151362046643,470.0,6.0,780.0,15.0
80.0,10.0,10.0,92.3555,110.0,0.8774418552102209,470.0,6.0,780.0,15.0
80.0,10.0,10.0,92.3555,0.5958683685941779,0.857438333814793,450.0,6.0,750.0,15.0
80.0,10.0,10.0,92.3555,0.5911237554696754,0.8708515251451405,450.0,6.0,750.0,15.0
80.0,10.0,10.0,92.3555,0.6337611546863353,0.8555845199378473,450.0,6.0,750.0,15.0
80.0,10.0,10.0,92.3555,0.5991526696537772,0.8474904356514478,450.0,6.0,750.0,15.0
80.0,10.0,10.0,92.3555,0.5900323473009189,0.8653685120525993,450.0,6.0,750.0,16.0
80.0,10.0,10.0,92.3555,105.0,0.8633397371305379,480.0,6.0,750.0,16.0
80.0,10.0,10.0,92.3555,105.0,0.8587357825427703,480.0,6.0,750.0,16.0
80.0,10.0,10.0,92.3555,105.0,0.8648037840855419,480.0,6.0,750.0,16.0
80.0,10.0,10.0,92.3555,105.0,0.8709182872412892,480.0,6.0,750.0,0.11102559217531953
90.0,-0.2531989352672743,10.0,92.731,101.0,0.9012009774780256,600.0,10.0,0.19863489960875064,-1.0713690291614577
88.0,-0.22090683633870992,10.0,91.55714,101.0,0.868557086495004,600.0,10.0,0.10117314414077726,-1.2096970055694636
86.0,-0.110965822246696,10.0,90.38328,101.0,0.8760145673244751,600.0,10.0,0.3813605043093229,-0.7954825924924418
84.0,0.11532491690301347,10.0,89.20942,101.0,0.8807688660931008,600.0,10.0,0.4088148474595198,-0.5442007009536479
88.0,-0.2678906031342158,10.0,91.55714,101.0,0.8752238181386085,720.0,10.0,0.475449077949524,-0.8292748715544915
86.0,-0.34512457662038704,10.0,90.38328,101.0,0.8745088501789905,720.0,10.0,0.7081655278625175,-0.7443861677404152
94.0,4.0,2.0,92.5616,101.0,0.8669272797426364,680.0,10.0,0.4265578603272621,-0.317550585040682
94.0,4.0,2.0,92.5616,101.0,0.8424721639114292,700.0,10.0,0.4439102519668934,-0.3525106258981457
94.0,4.0,2.0,92.5616,101.0,0.8160791075795963,730.0,10.0,0.2683210570266627,-0.21073480338075
94.0,4.0,2.0,92.5616,101.0,0.8271697434633007,750.0,10.0,0.29297373246333525,-0.289633176811458
94.0,4.0,2.0,92.5616,101.0,0.8436130425499555,780.0,10.0,0.3609822069684597,-0.410215404753945
94.0,4.0,2.0,92.5616,101.0,0.8135840760813979,680.0,10.0,0.3908107958682755,-0.2775617550235434
94.0,4.0,2.0,92.5616,101.0,0.8202983275822551,700.0,10.0,0.37962817243471664,-0.3163107253271783
94.0,4.0,2.0,92.5616,101.0,0.8502259574225628,730.0,10.0,0.40391873430599295,-0.3276525127983627
94.0,4.0,2.0,92.5616,101.0,0.8490131407860301,750.0,10.0,0.369269530968928,-0.35576633274237496
94.0,4.0,2.0,92.5616,101.0,0.8347736643724909,780.0,10.0,0.3530923391699243,-0.4394677427928148
100.0,0.0,0.0,92.708,101.0,0.8150183062305512,650.0,10.0,-0.21208289772996414,0.4846702957519296
100.0,0.0,0.0,92.708,101.0,0.8329916552976601,680.0,10.0,0.05471003787885279,0.16048181248681678
100.0,0.0,0.0,92.708,101.0,0.8111204294239741,700.0,10.0,-0.036176949160419546,0.265949310410443
100.0,0.0,0.0,92.708,101.0,0.8349981129526746,730.0,10.0,0.05231472574396201,0.14971321563906154
100.0,0.0,0.0,92.708,101.0,0.8227972979087387,750.0,10.0,0.0592319365200345,0.15723006399279107
