0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
90,0,10,92.731,101,2,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,720,10,,2
90,0,10,92.731,101,4,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,720,10,,2
94,4,2,92.5616,101,,,,,,,,,,,,,,680,10,,
94,4,2,92.5616,101,,,,,,,,,,,,,,700,10,,
94,4,2,92.5616,101,,,,,,,,,,,,,,730,10,,
94,4,2,92.5616,101,,,,,,,,,,,,,,750,10,,
94,4,2,92.5616,101,,,,,,,,,,,,,,780,10,,
94,4,2,92.5616,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,,,680,10,,
94,4,2,92.5616,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,,,700,10,,
94,4,2,92.5616,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,,,730,10,,
94,4,2,92.5616,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,,,750,10,,
94,4,2,92.5616,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,,,780,10,,
100,0,0,92.707,101,,,,,,,,,,,,,,650,10,,
100,0,0,92.707,101,,,,,,,,,,,,,,680,10,,
100,0,0,92.707,101,,,,,,,,,,,,,,700,10,,
100,0,0,92.707,101,,,,,,,,,,,,,,730,10,,
100,0,0,92.707,101,,,,,,,,,,,,,,750,10,,
100,0,0,92.707,101,,,,,,,,,,,,,,770,10,,
100,0,0,92.707,101,,,,,,,,,,,,,,800,10,,
100,0,0,92.707,101,0.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,650,10,,
100,0,0,92.707,101,0.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,680,10,,
100,0,0,92.707,101,0.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,700,10,,
100,0,0,92.707,101,0.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,730,10,,
100,0,0,92.707,101,0.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,10,,
100,0,0,92.707,101,0.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,770,10,,
100,0,0,92.707,101,0.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,800,10,,
100,0,0,92.707,101,0.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,650,10,,
100,0,0,92.707,101,0.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,680,10,,
100,0,0,92.707,101,0.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,700,10,,
100,0,0,92.707,101,0.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,730,10,,
100,0,0,92.707,101,0.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,750,10,,
100,0,0,92.707,101,0.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,770,10,,
100,0,0,92.707,101,0.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,800,10,,
100,0,0,92.707,101,0.5,73,180.94788,73,1.5,2,761,31,146,72,5,,,650,10,,
100,0,0,92.707,101,0.5,73,180.94788,73,1.5,2,761,31,146,72,5,,,680,10,,
100,0,0,92.707,101,0.5,73,180.94788,73,1.5,2,761,31,146,72,5,,,700,10,,
100,0,0,92.707,101,0.5,73,180.94788,73,1.5,2,761,31,146,72,5,,,730,10,,
100,0,0,92.707,101,0.5,73,180.94788,73,1.5,2,761,31,146,72,5,,,750,10,,
100,0,0,92.707,101,0.5,73,180.94788,73,1.5,2,761,31,146,72,5,,,770,10,,
100,0,0,92.707,101,0.5,73,180.94788,73,1.5,2,761,31,146,72,5,,,800,10,,
100,0,0,92.707,101,0.5,42,95.95,42,2.16,7,684.3,72.1,139,69,6,,,650,10,,
100,0,0,92.707,101,0.5,42,95.95,42,2.16,7,684.3,72.1,139,69,6,,,680,10,,
100,0,0,92.707,101,0.5,42,95.95,42,2.16,7,684.3,72.1,139,69,6,,,700,10,,
100,0,0,92.707,101,0.5,42,95.95,42,2.16,7,684.3,72.1,139,69,6,,,730,10,,
100,0,0,92.707,101,0.5,42,95.95,42,2.16,7,684.3,72.1,139,69,6,,,750,10,,
100,0,0,92.707,101,0.5,42,95.95,42,2.16,7,684.3,72.1,139,69,6,,,770,10,,
100,0,0,92.707,101,0.5,42,95.95,42,2.16,7,684.3,72.1,139,69,6,,,800,10,,
80,10,10,92.3555,102,,,,,,,,,,,,480,3,800,12,2,
90,5,5,92.53125,102,,,,,,,,,,,,480,3,750,12,2,
90,5,5,92.53125,102,,12,24.305,12,1.31,3,737.7,0,145,72,2,480,3,800,12,2,
90,5,5,92.53125,102,,12,24.305,12,1.31,3,737.7,0,145,72,2,480,3,750,12,2,
90,5,5,92.53125,102,,12,24.305,12,1.31,3,737.7,0,145,72,2,480,3,800,12,2,
90,5,5,92.53125,102,,12,24.305,12,1.31,3,737.7,0,145,72,2,480,3,750,12,2,
80,10,10,92.3555,105,0.1,5,10.81,5,2.04,2,800.6,26.7,87,27,3,650,5,800,10,1.5,
80,10,10,92.3555,105,0.2,5,10.81,5,2.04,2,800.6,26.7,87,27,3,650,5,800,10,1.5,
80,10,10,92.3555,105,0.3,5,10.81,5,2.04,2,800.6,26.7,87,27,3,650,5,800,10,1.5,
80,10,10,92.3555,105,,,,,,,,,,,,650,5,800,10,1.5,
80,10,10,92.3555,105,0.1,5,10.81,5,2.04,2,800.6,26.7,87,27,3,650,5,800,10,1.5,
80,10,10,92.3555,105,0.2,5,10.81,5,2.04,2,800.6,26.7,87,27,3,650,5,800,10,1.5,
80,10,10,92.3555,105,0.3,5,10.81,5,2.04,2,800.6,26.7,87,27,3,650,5,800,10,1.5,
80,10,10,92.3555,105,,,,,,,,,,,,650,5,800,10,1.5,
83,7,10,92.46815,105,,,,,,,,,,,,,,800,15,,
83,7,10,92.46815,105,,,,,,,,,,,,,,800,15,,
83,7,10,92.46815,105,,,,,,,,,,,,,,800,15,,
83,7,10,92.46815,105,,,,,,,,,,,,,,800,15,,
83,7,10,92.46815,105,0.6,74,183.84,74,2.36,5,770,78.6,139,66,6,,,800,15,,
83,7,10,92.46815,105,0.6,5,10.81,5,2.04,2,800.6,26.7,87,27,3,,,800,15,,
90,5,5,92.53125,105,,,,,,,,,,,,,,,,,
90,5,5,92.53125,105,,,,,,,,,,,,500,10,730,15,,
90,5,5,92.53125,105,,,,,,,,,,,,500,10,750,15,,
90,5,5,92.53125,105,,,,,,,,,,,,500,10,770,15,,
90,5,5,92.53125,105,,,,,,,,,,,,500,10,730,15,,
90,5,5,92.53125,105,,,,,,,,,,,,500,10,730,15,,
90,5,5,92.53125,105,,,,,,,,,,,,500,10,730,15,,
90,0,10,92.731,101,,,,,,,,,,,,500,5,730,10,,
90,0,10,92.731,101,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,500,5,730,10,,
90,0,10,92.731,101,1,12,24.305,12,1.31,3,737.7,0,145,72,2,500,5,730,10,,
90,0,10,92.731,101,1,22,47.867,22,1.54,5,658.8,7.6,147,74,3,500,5,730,10,,
90,0,10,92.731,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,500,5,730,10,,
90,0,10,92.731,101,1,42,95.95,42,2.16,7,684.3,72.1,139,69,6,500,5,730,10,,
90,0,10,92.731,101,,,,,,,,,,,,500,5,730,10,,
90,0,10,92.731,101,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,500,5,730,10,,
90,0,10,92.731,101,1,12,24.305,12,1.31,3,737.7,0,145,72,2,500,5,730,10,,
90,0,10,92.731,101,1,22,47.867,22,1.54,5,658.8,7.6,147,74,3,500,5,730,10,,
90,0,10,92.731,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,500,5,730,10,,
90,0,10,92.731,101,1,42,95.95,42,2.16,7,684.3,72.1,139,69,6,500,5,730,10,,
90,7,3,92.45135,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,500,5,730,10,,
90,10,0,92.3315,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,500,5,730,10,,
90,0,10,92.731,101,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,500,5,730,10,,
90,0,10,92.731,101,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,500,5,750,10,,
90,0,10,92.731,101,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,500,5,770,10,,
90,0,10,92.731,101,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,500,5,790,10,,
90,0,10,92.731,101,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,500,5,850,10,,
90,0,10,92.731,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,500,5,730,10,,
90,0,10,92.731,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,500,5,750,10,,
90,0,10,92.731,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,500,5,770,10,,
90,0,10,92.731,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,500,5,790,10,,
90,0,10,92.731,101,1,73,180.94788,73,1.5,2,761,31,146,72,5,500,5,850,10,,
84,6,10,92.5057,105,,,,,,,,,,,,500,5,760,15,,
84,6,10,92.5057,105,0.5,23,50.9415,23,1.63,1,650.9,50.6,134,79,5,500,5,760,15,,
84,6,10,92.5057,105,1,23,50.9415,23,1.63,1,650.9,50.6,134,79,5,500,5,760,15,,
84,6,10,92.5057,105,2,23,50.9415,23,1.63,1,650.9,50.6,134,79,5,500,5,760,15,,
94,0,6,92.7214,103,,,,,,,,,,,,500,3,680,12,,
94,0,6,92.7214,103,2,13,26.982,13,1.61,1,577.5,41.8,118,53,3,500,3,680,12,,
95,0,5,92.719,102,,,,,,,,,,,,450,4,740,12,,
95,0,5,92.719,102,1,52,127.6,52,2.1,8,869.3,190.2,140,221,6,450,4,740,12,,
95,0,5,92.719,102,,,,,,,,,,,,450,4,740,12,,
95,0,5,92.719,102,1,52,127.6,52,2.1,8,869.3,190.2,140,221,6,450,4,740,12,,
85,5,10,92.54325,105,,,,,,,,,,,,,,760,6,,
85,5,10,92.54325,105,1,74,183.84,74,2.36,5,770,78.6,139,66,6,,,760,6,,
85,5,10,92.54325,105,,,,,,,,,,,,,,760,6,,
85,5,10,92.54325,105,1,74,183.84,74,2.36,5,770,78.6,139,66,6,,,760,6,,
85,5,10,92.54325,105,,,,,,,,,,,,,,760,6,,
85,5,10,92.54325,105,1,74,183.84,74,2.36,5,770,78.6,139,66,6,,,760,6,,
100,0,0,92.707,105,1,12,24.305,12,1.31,3,737.7,0,145,72,2,500,12,700,6,,
100,0,0,92.707,101,1.7,12,24.305,12,1.31,3,737.7,0,145,72,2,500,12,700,6,,
100,0,0,92.707,101,3,12,24.305,12,1.31,3,737.7,0,145,72,2,500,12,700,6,,
100,0,0,92.707,101,5,12,24.305,12,1.31,3,737.7,0,145,72,2,500,12,700,6,,
100,0,0,92.707,101,,,,,,,,,,,,500,12,700,6,,
50,20,30,92.028,105,,,,,,,,,,,,,,900,12,,
50,20,30,92.028,105,0.01,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,900,12,,
80,10,10,92.3555,105,,,,,,,,,,,,450,5,800,15,,
80,10,10,92.3555,105,,,,,,,,,,,,450,5,800,15,,
80,10,10,92.3555,105,,,,,,,,,,,,450,5,800,15,,
80,20,0,91.956,110,,,,,,,,,,,,550,5,780,15,,5
80,20,0,91.956,110,0.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,550,5,780,15,,5
80,20,0,91.956,110,1,41,92.90638,41,1.6,1,652.1,88,146,72,5,550,5,780,15,,5
80,20,0,91.956,110,1.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,550,5,780,15,,5
80,20,0,91.956,110,,,,,,,,,,,,550,5,780,15,,5
80,20,0,91.956,110,1,41,92.90638,41,1.6,1,652.1,88,146,72,5,550,5,780,15,,5
100,0,0,92.707,103,,,,,,,,,,,,480,10,700,16,,
100,0,0,92.707,103,1,41,92.90638,41,1.6,1,652.1,88,146,72,5,480,10,700,16,,
100,0,0,92.707,103,,,,,,,,,,,,480,10,700,16,,
100,0,0,92.707,103,1,41,92.90638,41,1.6,1,652.1,88,146,72,5,480,10,700,16,,
100,0,0,92.707,103,,,,,,,,,,,,480,10,700,16,,
100,0,0,92.707,103,1,41,92.90638,41,1.6,1,652.1,88,146,72,5,480,10,700,16,,
90,5,5,92.53125,101,,,,,,,,,,,,,,750,28,,
90,5,5,92.53125,101,,,,,,,,,,,,,,750,28,,
90,5,5,92.53125,101,,,,,,,,,,,,,,750,28,,
90,5,5,92.53125,101,0.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,28,,
90,5,5,92.53125,101,0.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,28,,
90,5,5,92.53125,101,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,28,,
90,5,5,92.53125,101,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,28,,
90,5,5,92.53125,101,2,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,28,,
90,5,5,92.53125,101,2,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,28,,
90,5,5,92.53125,101,3,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,28,,
90,5,5,92.53125,101,3,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,28,,
90,5,5,92.53125,101,5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,28,,
90,5,5,92.53125,101,5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,28,,
100,0,0,92.707,101,,,,,,,,,,,,450,3,700,3,,
100,0,0,92.707,101,2,29,63.546,29,1.9,2,745.5,119,128,73,2,450,3,700,3,,
80,10,10,92.3555,105,,,,,,,,,,,,,,800,16,,5
80,10,10,92.3555,105,0.5,73,180.94788,73,1.5,2,761,31,146,72,5,,,800,16,,5
80,10,10,92.3555,105,0.7,73,180.94788,73,1.5,2,761,31,146,72,5,,,800,16,,5
80,10,10,92.3555,105,1.3,73,180.94788,73,1.5,2,761,31,146,72,5,,,800,16,,5
80,10,10,92.3555,105,0.5,73,180.94788,73,1.5,2,761,31,146,72,5,,,800,16,,5
80,10,10,92.3555,105,0.7,73,180.94788,73,1.5,2,761,31,146,72,5,,,800,16,,5
80,10,10,92.3555,100,,,,,,,,,,,,500,5,800,15,,
80,10,10,92.3555,100,5,11,22.99,11,0.93,1,495.8,52.8,186,102,1,500,5,800,15,,
80,10,10,92.3555,100,10,11,22.99,11,0.93,1,495.8,52.8,186,102,1,500,5,800,15,,
80,10,10,92.3555,100,15,11,22.99,11,0.93,1,495.8,52.8,186,102,1,500,5,800,15,,
88,4,8,92.576,103,,,,,,,,,,,,500,5,750,12,,5
88,4,8,92.576,103,0.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,500,5,751,13,,5
88,4,8,92.576,103,0.5,11,22.99,11,0.93,1,495.8,52.8,186,102,1,500,5,752,14,,5
88,4,8,92.576,103,,,,,,,,,,,,500,5,753,15,,5
94,0,6,92.7214,105,,,,,,,,,,,,640,15,680,15,,
94,0,6,92.7214,105,0.02,12,24.305,12,1.31,3,737.7,0,145,72,2,640,15,680,15,,
76,14,10,92.2053,105,,,,,,,,,,,,500,10,750,20,,
76,14,10,92.2053,105,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,500,10,750,20,,
70,15,15,92.17975,103,,,,,,,,,,,,,,820,12,,
70,15,15,92.17975,103,1.6,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,820,12,,
92,3.6,4.4,92.58238,101,,,,,,,,,,,,,,750,10,,2
92,3.6,4.4,92.58238,101,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,750,10,,2
92,3.6,4.4,92.58238,101,1,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,770,10,,2
92,3.6,4.4,92.58238,101,,,,,,,,,,,,,,770,10,,2
85,5,10,92.54325,102,,,,,,,,,,,,,,760,6,,
85,5,10,92.54325,102,5,60,144.24,60,1.14,7,533.1,0,181,98,3,,,760,6,,
85,5,10,92.54325,102,5,39,88.90585,39,1.22,1,600,29.6,212,90,3,,,760,6,,
90,10,0,92.3315,105,,,,,,,,,,,,,,770,20,,
90,10,0,92.3315,105,0.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,770,20,,
90,10,0,92.3315,105,1,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,770,20,,
90,10,0,92.3315,105,2,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,770,20,,
80,10,10,92.3555,105,,,,,,,,,,,,450,5,775,15,,2
80,10,10,92.3555,105,5,35,79.904,35,2.96,2,1139.9,324.6,120,196,7,450,5,775,15,,2
80,10,10,92.3555,105,5,17,35.453,17,3.16,2,1251.2,348.7,99,181,7,450,5,775,15,,2
80,10,10,92.3555,105,5,9,18.998,9,3.98,1,1681,328,64,133,1,450,5,775,15,,2
92.5,3,4.5,92.60515,105,,,,,,,,,,,,,,750,15,,
92.5,3,4.5,92.60515,105,0.4,41,92.90638,41,1.6,1,652.1,88,146,72,5,,,750,15,,
92.5,3,4.5,92.60515,105,2,9,18.998,9,3.98,1,1681,328,64,133,1,,,750,15,,
92.5,3,4.5,92.60515,105,,,,,,,,,,,,,,750,15,,
83,5,12,92.54805,101,,,,,,,,,,,,,,760,12,,
83,5,12,92.54805,101,0.5,40,91.224,40,1.33,5,640.1,41.1,160,86,4,,,760,12,,
83,5,12,92.54805,101,1,40,91.224,40,1.33,5,640.1,41.1,160,86,4,,,760,12,,
83,5,12,92.54805,101,5,40,91.224,40,1.33,5,640.1,41.1,160,86,4,,,760,12,,
80,10,10,92.3555,105,,,,,,,,,,,,,,600,5,,
80,10,10,92.3555,105,3,38,87.62,38,0.95,4,549.5,5.03,219,132,2,,,600,5,,
80,10,10,92.3555,105,,,,,,,,,,,,,,600,5,,
80,10,10,92.3555,105,3,38,87.62,38,0.95,4,549.5,5.03,219,132,2,,,600,5,,
80,10,10,92.3555,105,,,,,,,,,,,,480,6,750,15,,
80,10,10,92.3555,105,0.5,41,92.90638,41,1.6,1,652.1,88,146,72,5,480,6,750,15,,
80,10,10,92.3555,105,1,41,92.90638,41,1.6,1,652.1,88,146,72,5,480,6,750,15,,
80,10,10,92.3555,105,3,41,92.90638,41,1.6,1,652.1,88,146,72,5,480,6,750,15,,
83,6,11,92.5081,105,,,,,,,,,,,,500,4,750,12,,3
83,6,11,92.5081,105,0.5,42,95.95,42,2.16,7,684.3,72.1,139,69,6,500,4,750,12,,3
83,6,11,92.5081,105,0.5,9,18.998,9,3.98,1,1681,328,64,133,1,500,4,750,12,,3
83,6,11,92.5081,105,,,,,,,,,,,,500,4,750,12,,3
88,9.5,2.5,92.356275,105,,,,,,,,,,,,,,760,16,,
88,9.5,2.5,92.356275,105,1,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,760,16,,
88,9.5,2.5,92.356275,105,2,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,760,16,,
88,9.5,2.5,92.356275,105,3,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,760,16,,
80,10,10,92.3555,105,,,,,,,,,,,,500,6,850,12,,5
80,10,10,92.3555,105,,,,,,,,,,,,500,6,850,12,,5
80,10,10,92.3555,105,,,,,,,,,,,,450,6,750,15,,
80,10,10,92.3555,105,,,,,,,,,,,,450,6,750,15,,
80,10,10,92.3555,105,,,,,,,,,,,,450,6,750,15,,
80,10,10,92.3555,105,,,,,,,,,,,,450,6,750,15,,
92,4,4,92.5664,100,,,,,,,,,,,,,,780,10,,
92,4,4,92.5664,100,1,74,183.84,74,2.36,5,770,78.6,139,66,6,,,780,10,,
92,4,4,92.5664,100,2,74,183.84,74,2.36,5,770,78.6,139,66,6,,,780,10,,
92,4,4,92.5664,100,0.5,74,183.84,74,2.36,5,770,78.6,139,66,6,,,780,10,,
92,4,4,92.5664,100,0.25,74,183.84,74,2.36,5,770,78.6,139,66,6,,,780,10,,
90,5,5,92.53125,105,,,,,,,,,,,,450,5,850,12,,
90,5,5,92.53125,105,1,12,24.305,12,1.31,3,737.7,0,145,72,2,450,5,850,12,,
90,5,5,92.53125,105,3,12,24.305,12,1.31,3,737.7,0,145,72,2,450,5,850,12,,
90,5,5,92.53125,105,5,12,24.305,12,1.31,3,737.7,0,145,72,2,450,5,850,12,,
92,6,2,92.4865,105,1,12,24.305,12,1.31,3,737.7,0,145,72,2,480,5,730,15,,2
92,6,2,92.4865,105,,,,,,,,,,,,480,5,730,15,,2
92,6,2,92.4865,105,,,,,,,,,,,,480,5,730,15,,2
92,6,2,92.4865,105,,,,,,,,,,,,480,5,730,15,,2
90,10,0,92.3315,103,,,,,,,,,,,,,,730,12,,
90,10,0,92.3315,103,1,12,24.305,12,1.31,3,737.7,0,145,72,2,,,730,12,,
90,10,0,92.3315,103,1,26,55.845,26,1.83,4,762.5,15.7,126,64,3,,,730,12,,
90,10,0,92.3315,103,,,,,,,,,,,,,,730,12,,
18.75,62.5,18.75,90.405125,116,2.5,13,26.982,13,1.61,1,577.5,41.8,118,53,3,,,900,8,,
18.75,62.5,18.75,90.405125,116,,,,,,,,,,,,,,900,8,,
18.75,62.5,18.75,90.405125,116,,,,,,,,,,,,,,900,8,,
18.75,62.5,18.75,90.405125,116,,,,,,,,,,,,,,900,8,,
80,15,5,92.15575,106,,,,,,,,,,,,480,5,800,15,,
80,15,5,92.15575,106,1,12,24.305,12,1.31,3,737.7,0,145,72,2,480,5,800,15,,
80,15,5,92.15575,106,2,12,24.305,12,1.31,3,737.7,0,145,72,2,480,5,800,15,,
80,15,5,92.15575,106,3,12,24.305,12,1.31,3,737.7,0,145,72,2,480,5,800,15,,
80,15,5,92.15575,106,,,,,,,,,,,,480,5,800,15,,
80,15,5,92.15575,106,,,,,,,,,,,,480,5,800,15,,
80,15,5,92.15575,106,,,,,,,,,,,,480,5,800,15,,
80,15,5,92.15575,106,2,12,24.305,12,1.31,3,737.7,0,145,72,2,480,5,800,15,,
80,15,5,92.15575,106,2,12,24.305,12,1.31,3,737.7,0,145,72,2,480,5,800,15,,
