0,1,2,3,4,5,6,7,8,9,10,11
,128.91899999999998,70.50147654,101.12,55.29913595,189.0,126.7,67.03703704,,,3.0,4.5
,155.68,88.49980103,,,,,,,,3.0,4.5
,158.92,95.70034927,140.32,84.49957847,210.9,170.9,81.03366524,,,3.0,4.5
,152.43,90.79699786,,,,,,,,3.0,4.5
182.86,108.6,57.257341700000005,77.765,41.00015817,,,,,,,
175.91,123.352,63.97593486,57.151,29.64109745,,,,,,,
166.06,161.564,83.54741959,130.726,67.60057917,,,,,,,
167.88,138.77100000000002,72.11130742,102.57,53.29972979,,,,,,,
189.67,,,105.434,53.90010736,,,,,,,
192.81,,,126.936,66.6995954,,,,,,,
193.38,,,146.358,78.2998074,,,,,,,
192.44,,,117.919,67.09855468,,,,,,,
195.61,,,,,,,,,,,
190.31,,,,,,,,,,,
186.92,,,,,,,,,,,
175.74,,,,,,,,,,,
