0,1,2,3,4,5,6
2.8723587471767926,14.17205881329032,1.6443841937747383,101.33922586915673,1.8352997006581333,198.44121838061363,3.567033339190615
2.874585188074317,14.193544121702095,1.6456692485351516,101.62219493409492,1.6673367191079784,223.5518944107319,5.798572926387854
2.8405843895051492,14.22437773089676,1.6494102584814307,100.90878038797972,2.871569404583454,61.25505180814105,3.5714713759360435
2.82038049933719,13.740558388182341,1.5804644664900476,99.73765278083036,2.2588406279438713,107.58091194966265,4.167434951130706
2.8867081491007958,14.20899876998774,1.6376283855176923,102.08334235727555,2.1563993168797504,140.43351388869817,4.046565540753101
2.870511359697366,14.205472283835018,1.6515990886818945,101.19149069544811,2.4161348210405924,105.85731512512528,3.0276987029351967
2.8745324864061588,14.169539307836226,1.6416055296389853,101.4679266034864,1.6200031091110312,225.71707947026135,5.592068677927601
2.8726,14.1896,1.6465455219999998,101.4030685,1.9181046385109053,196.73297167857157,4.27899825246883
2.8754592447150964,14.18883382554029,1.6458784156896404,101.90906722509625,2.2199198134679103,104.01502995794424,4.123240349853136
2.8719920817474764,14.130633095518883,1.648459380456733,100.00595843719496,1.8161944871198346,423.45815787544257,2.987454670145643
2.841079845760799,14.07473080589757,1.6575573793148586,99.87972155589445,1.9290552392238087,246.56139357861085,6.749575999159687
2.8729,14.1885,1.646245954,101.4163871,1.6090595573451205,226.1621911884113,5.59697113945241
2.8734,14.1871,1.645797081,101.4416808,1.7475474466625653,224.19880091733472,5.7076627495132835
2.8737,14.1863,1.645532473,101.4571427,2.167483128360343,133.01975225608263,3.9818067972278506
2.8751,14.1985,1.646145641,101.64335859999998,1.7088978136340802,447.78212298540524,2.9702264868840538
2.8756,14.1927,1.645187091,101.6371795,1.6639902449183313,222.03845690380265,4.927464860241586
2.8759,14.1889,1.6445750319999999,101.631169,1.4800466343478915,270.36481030181096,3.625791929686013
2.8761,14.1861,1.644136157,101.6252467,1.346932010806563,292.47115377565865,3.819536455160601
2.774169494520714,14.03140974465634,1.6449974157100833,97.46301486103123,2.841291869374972,94.36600937847388,3.124214611582438
2.857552765869977,14.080232384089644,1.6689088210814311,101.71576963892612,2.1537185587496115,614.6674762680926,2.2106451837709375
2.8688,14.1837,1.6480409930000002,101.0929135,1.9818561528923675,540.3440979124127,2.6810131789760487
2.8739,14.2072,1.647842073,101.62075820000001,2.086719491869085,131.76120216535344,4.639973379171989
2.8762,14.2181,1.64778759,101.8615687,1.7359085922090345,213.82790554015392,3.461280731007968
2.8731,14.1863,1.645876115,101.41478070000001,1.7983472386388732,448.8907293953611,2.8904090374582907
2.8732,14.186,1.645784027,101.41969559999998,1.894855389260765,229.42888738977473,6.73803127265299
2.8731,14.1859,1.6458297080000002,101.41192109999999,2.0998230191700804,586.6419162635655,2.522248161574037
2.8726,14.1861,1.646139386,101.3780564,1.834408206400845,222.32795406649137,6.21896214383035
2.87594,14.1977,1.6455721140000001,101.69702990000002,1.89,142.2991959507905,4.838508206257697
2.87887,14.2044,1.6446730840000001,101.95244220000001,1.4,231.5133390565155,4.969903410303521
2.88035,14.2078,1.6442214780000002,102.0817234,1.28,286.73759283431644,3.932876819690261
2.88159,14.2098,1.643745293,102.18401750000001,1.26,322.35751157059997,3.5573314195299477
2.8749,14.2002,1.646457268,101.641386,1.22,394.3459218327947,3.1749400310055997
2.8773,14.2262,1.648096016,101.9975718,1.08,235.7670264378931,4.681960736442359
2.872954,14.199643,1.6475078730000001,101.49985040000001,2.03226,201.2705106083817,3.7200775052188395
2.8788560000000003,14.230316,1.647681811,102.1374616,1.94545,188.46049395195027,5.057562759092727
2.879934,14.231806,1.647237518,102.22466990000001,1.76528,340.3781294822738,3.1679565474632447
2.880388,14.233239999999999,1.647143834,102.2672058,1.4943,415.6111552444772,3.050573568659466
2.882742,14.240798000000002,1.64667274,102.4888238,1.41264,219.3821807930228,5.611175650899993
2.86991,14.20054,1.649359504,101.29127700000001,1.48809,247.89448259149046,3.279800895180115
2.8766599999999998,14.21925,1.647657353,101.9023949,1.51356,290.1133236772516,3.240058431615202
2.8708400000000003,14.20788,1.6496774459999999,101.4093244,1.52509,342.0808588021947,3.4833463664096658
2.8792400000000002,14.24974,1.649710803,102.30416290000001,1.54482,235.25949771181067,4.132256783336456
2.87121,14.20621,1.649270981,101.42354300000001,2.195,545.4869689562361,2.5274247035575343
2.86898,14.192960000000001,1.649013471,101.1716078,2.3670000000000004,154.03988796522077,3.155848623185967
2.86885,14.216220000000002,1.651790787,101.32822850000001,2.386,121.19472911120651,3.2027002323638007
2.8688,14.198929999999999,1.649810606,101.20146379999998,2.344,105.65058890123572,2.658351137331894
2.8716,14.2047,1.648871709,101.4403145,2.296,127.22266817588181,3.3018449617273746
2.8691,14.1817,1.6476363090000001,101.0998001,1.7198431089943207,225.7298468758964,5.940717579099233
2.8698,14.1924,1.648477246,101.22545490000002,1.458165338961148,257.96087162732914,4.389157639675502
2.8703,14.195,1.6484920280000002,101.2792812,1.870113097508129,486.7882937432976,2.8112295420753095
2.8689,14.1914,1.6488782,101.15484620000001,1.464567836572076,416.3346904913726,3.0542393598107496
2.8697,14.1941,1.648732156,101.2305247,1.883122657121152,426.1624432389915,2.8175547320073453
2.8631,14.1631,1.648923661,100.5453493,2.0026,136.29106614087888,2.649582447462895
2.8642,14.1658,1.648604613,100.6418053,1.9726,213.36765964820623,3.337400946546011
2.8641,14.1651,1.648580706,100.629805,1.953,210.23792162354295,3.8006829153294874
2.8643,14.165,1.648453956,100.6431489,1.9271,517.9397279049435,2.515182035957072
2.8688,14.1793,1.647529745,101.06155290000001,2.26,113.2,2.0
2.8668,14.185,1.649341891,100.9612603,2.29,104.6,2.6
2.8663,14.1871,1.649873821,100.9409875,2.23,79.7,3.7
2.8659,14.1881,1.650220408,100.91992929999999,2.22,78.5,4.8
2.8668,14.185,1.649341891,100.9612603,2.29,104.6,2.6
2.8663,14.1871,1.649873821,100.9409875,2.23,79.7,3.7
2.8754,14.19806,1.645922886,101.66142090000001,1.487400284050283,238.2394905833495,4.339358973700134
2.8755,14.19849,1.6459154930000002,101.6715713,1.8650897401127513,228.3562295854591,6.080773833621799
2.87569,14.19868,1.645828769,101.6863685,1.654762955563139,220.61463393163558,4.968538508764397
2.8759900000000003,14.19985,1.645792695,101.71596690000001,2.2868792454833993,560.3902032264052,2.5042231510301214
2.87775,14.20708,1.645623606,101.892351,1.4241032225171584,367.848606842009,3.2938652482130473
2.87506,14.19356,1.6455958019999999,101.6051671,1.5607818240163105,343.69549070740396,3.345258846431799
2.87508,14.1994,1.646261437,101.6483872,1.8498154977819246,221.9014771944515,6.108411229097578
2.8752,14.202029999999999,1.646497635,101.67570140000001,1.5974366502677775,424.16515416331583,3.139735781782366
2.87532,14.202129999999999,1.6464405119999999,101.6849047,1.972222401866139,247.48384128730763,6.710115876318459
2.8761,14.205039999999999,1.646331259,101.76092750000001,1.9768346388428757,171.36812795943072,4.081526272333935
2.875175,14.796907999999998,1.715479116,105.93273190000001,2.2763790111493916,75.1,1.7
2.8752240000000002,14.198863000000001,1.6461167319999999,101.6547251,2.552796361094063,97.4,2.8143025821840615
2.8753439999999997,14.201038,1.646300176,101.6787835,2.1708835645369278,132.6,2.55
2.876077,14.201723000000001,1.645959989,101.73553829999999,2.078853336555901,167.9,4.103497697074498
2.87663,14.200253,1.6454732330000001,101.7641301,2.064858434054853,141.0,2.45
2.87697,14.198532,1.6450793719999999,101.7758511,1.6963492579673978,203.0,3.7584711628608956
2.878883,14.196933999999999,1.643801201,101.8997751,2.016709937863567,220.3,1.9500000000000002
2.875166,14.197982999999999,1.646047915,101.644324,2.445232821927034,61.1,2.5
2.875257,14.199632999999999,1.646187106,101.6625714,2.1710844660699395,92.5,4.617769443424251
2.8753759999999997,14.200647,1.646236527,101.6782471,2.6371854383600786,130.6,2.6
2.876093,14.201281,1.645899605,101.73350390000002,3.435100768558247,163.6,3.0494373181826067
2.876535,14.200863,1.6455982630000001,101.76177990000001,1.922651562782415,177.8,3.05
2.876745,14.198823,1.645241758,101.76201809999999,1.9767756172141098,190.4,3.2798125454555085
2.878629,14.196688,1.643917759,101.8800295,1.9929887005486904,206.8,2.05
2.876168,14.195157,1.6451469459999999,101.69493709999999,2.6034936607966523,32.2,3.3
2.876225,14.198464999999999,1.645497715,101.7226676,2.5350899526858797,51.0,3.8759928764553613
2.876317,14.199264000000001,1.645537679,101.73489980000001,2.614656051639323,67.2,2.75
2.876474,14.199739000000001,1.645502909,101.7494099,2.5589483733159444,89.19999999999999,2.8671305842809516
2.876821,14.201217999999999,1.645475799,101.78456070000001,2.379361471965313,91.7,2.5
2.877027,14.202028,1.6454518269999998,101.80494449999999,3.41787369454759,95.69999999999999,3.0926543467080942
2.877425,14.203733999999999,1.6454218619999998,101.8453459,3.285937506836991,106.6,2.9
2.876154,14.194939999999999,1.645129804,101.69239250000001,2.550367709198527,38.6,4.0
2.876468,14.201701000000002,1.645733703,101.76304429999999,2.3648836735481327,68.1,3.6277722446943907
2.876547,14.203505999999999,1.6458976680000001,101.7815686,2.534762395679315,83.0,3.1
2.877321,14.206092000000002,1.6457545059999998,101.8548903,2.179290507739651,101.6,3.909375285895757
2.877482,14.206043,1.6456567469999999,101.8659378,3.1537070472649464,102.5,3.0
2.87772,14.206282999999999,1.645548443,101.88451059999998,2.2816042786056823,106.9,2.8484769590775656
2.878498,14.209857000000001,1.645517558,101.9652535,3.051528350731463,119.5,3.3
2.8755490000000004,14.194215,1.645391889,101.6444232,2.5617945185376896,33.9,3.0
2.8755509999999997,14.197541000000001,1.645776294,101.6683821,2.5942868252557307,48.7,3.419666837805378
2.87581,14.199797,1.645889564,101.7028555,2.884553763010815,54.4,3.65
2.8762369999999997,14.200867,1.645769223,101.74072530000001,2.381790699272102,57.7,3.600982547450054
2.876786,14.2019,1.6455748419999998,101.78697199999999,3.175218917690151,79.1,3.25
2.8769880000000003,14.202051999999998,1.6454769130000002,101.80235649999999,2.386894322180549,94.5,4.000114119336907
2.877846,14.205402,1.645374353,101.8871139,2.682467540585585,105.1,3.1
2.8717,14.208,1.64919734,101.47094770000001,1.5440089671180925,415.48362576922915,3.1052475250118596
2.8758,14.204,1.646382456,101.732251,2.0288961716188783,166.95367945385127,2.675692989802515
2.8755,14.203,1.6464383009999999,101.70386620000001,1.3451058729782552,331.0117297100115,3.4624937299326946
2.8747,14.202,1.6467805340000001,101.6401267,1.6439105485078398,227.01688661927057,5.819821669203455
2.8749,14.200999999999999,1.646550025,101.6471122,1.3077351261637022,279.328998080753,3.8851392429087586
2.8766,14.206,1.6461563419999998,101.8031917,2.358195842768921,408.5814107346693,2.9950691673349987
2.8708,14.1982,1.648576471,101.33740909999999,1.6121,349.88056189342717,3.2717525376179886
2.8721,14.2029,1.648375753,101.4627841,1.7181,217.75329979480136,3.8922733110434367
2.8732,14.2088,1.648429161,101.58269920000001,1.6987,196.11871776089401,4.683968480606741
2.8701,14.1966,1.648792725,101.2765818,1.5249,443.55126795372524,2.846065765192593
2.8708,14.1982,1.648576471,101.33740909999999,1.6121,233.4165509387903,5.303417998902852
2.8721,14.2029,1.648375753,101.4627841,1.7181,392.65718546103113,3.211296520394021
2.8732,14.2088,1.648429161,101.58269920000001,1.6987,247.55505744291887,3.171693734307977
2.8701,14.1966,1.648792725,101.2765818,1.5249,383.5443408460297,3.2724419714542994
2.8769036400952106,14.205973330398832,1.6462982427040989,102.0868338291265,2.013026512804994,540.0183727501802,2.4453343832950902
2.863230310276761,14.22194107585618,1.6568514892559507,100.93889171224025,1.5057642763179502,370.892199543501,3.242685196670923
2.8769773450983824,14.269797448212971,1.646406520108808,102.4695103431021,2.027175424847771,543.8963537326033,2.4451620584003058
2.877749586738625,14.206445354621932,1.6334627896340381,102.06687468133264,1.676086693436045,268.2666946674776,2.7423322769894365
2.8763721406327036,14.670199481806602,1.7009172839577489,104.94152021513442,2.276651112425654,99.46586415107556,2.289571074746719
2.873329363953544,14.21062957736454,1.6462705635907011,101.77125988760913,3.300013675529873,120.34668871521274,2.9975919682270113
2.8823274440928857,14.234170639366832,1.6497224740042729,102.6279191424187,1.9320521192887443,539.2635015747081,2.6044123399963146
2.8793942152582654,14.225800841983439,1.6459552569431617,102.2121384770666,1.8401053025536853,191.8693054370869,5.232428149981296
2.864719662712135,14.1884882185557,1.6494627853962693,101.15927327731384,2.3208342310521632,120.12896010729158,2.505385004825854
2.8917575182166857,14.40198488859057,1.6546643602827538,102.53601229932127,1.8084402690572983,193.67873617391191,5.418622672268489
2.8660058432464255,14.18614896562652,1.6496868618272897,100.90010755338196,2.1160446805939954,168.08103740773655,3.3830756347306865
2.8699339167335896,14.203762340447852,1.6483257015658805,101.50445161656766,1.24634687688369,313.8079073690067,3.7200013171950133
2.880315749197125,14.204306354922668,1.6456519385723538,101.75391550025309,1.5116082234346004,269.58099467286416,3.7684665159256365
2.87051,14.178679999999998,1.646476294,101.1776437,2.3,700.0,2.0
2.86937,14.18335,1.64767295,101.1305941,2.35,700.0,2.0
2.87034,14.184820000000002,1.647286849,101.2094692,2.35,700.0,2.0
2.87047,14.190170000000002,1.647833514,101.25681309999999,2.4,400.0,3.0
2.87259,14.189279999999998,1.6465141209999998,101.4000757,2.05,250.0,7.5
2.87348,14.19297,1.6464322009999999,101.48930390000001,2.05,250.0,7.5
2.87051,14.178679999999998,1.646476294,101.1776437,2.3,700.0,2.0
2.86937,14.18335,1.64767295,101.1305941,2.35,700.0,2.0
2.87034,14.184820000000002,1.647286849,101.2094692,2.35,700.0,2.0
2.87047,14.190170000000002,1.647833514,101.25681309999999,2.4,400.0,3.0
2.87259,14.189279999999998,1.6465141209999998,101.4000757,2.05,250.0,7.5
